,level_0,index,chcarbon,code,Land use,TopN2O,precipitation_level,component_name,carbon_e_c_nit,to_carb,AnnualHarv,annualChangeInCarbon,ISPAID Soil Type,soil_series,LAND USE TYPE,SU,DI,GS,yield, carcass weight ( animal ha-1 year-1),kg CO2-e kg steer-1 (Stanley et al 2018),Totak GHG kg CO2-e kg carcass weight/ha,SOC,Molecular_wight,C kg co2-,net emmision,soil_code,ut_rate,yieldBaseRates,ch4_kg_ha_yr,new_ghg,Unnamed: 0,changeincarbon2,co_eq,an_Year,SOC1,SOC2,Whole_repsiration,Top_respiration,TPC,flowNitrate,NConc,n20,N03Ncon,CumuAnnualLeach,NO3Total,MineralN,LeachNO3,runoff,drainaged_run_off,total_carbon,no2_eq,top_no2_eq,mean_rain,mean_maxt,mean_mint,total_radn,PAWC1,PAWC2,SW1,SW2,SW3,land_use,Depth,residue_fraction,SID,changeincarbon,SurfaceOrganicMatter.Wt,Year,Month,sub_surface_drain_no3,sub_surface_drain,CNRed,Catmos,M_AGB,MAIZE_AGB_NITROGEN,Maize_Yield,mYield,Toplayer_soil_Carbon,CumulativeAnnualLeaching,BD,N03Ncon2,N03Ncon3,Nloss,Year_in_soybean,soy_AGB,SoyYield,AGPKikuyu.HarvestedWt,SimpleGrazing.GrazedDM,SimpleGrazing.AmountDungWtReturned,SimpleGrazing.AmountDungNReturned,SimpleGrazing.AmountUrineNReturned,MicroClimate.RadiationInterception,Weather.Radn,NReturned,CReturned,DeadProportion,AGPKikuyu.CoverTotal,AGPKikuyu.CoverGreen,AGPKikuyu.CoverDead,AGPKikuyu.AboveGroundWt,AGPKikuyu.AboveGroundDeadWt,land_use_codes,precipitation_level_mm,SoilType,soil_type,carbon_eq,Precipitation (cm) 1,carbon_equivalent_forests,new_ghg_intensity,base_yield,energy_in_put,total_ghg_w_energy
43,43,1372,4.802140876664896,12,switchgrass,0.6664829572144155,926.0,Colo,-0.8245965254698149,14.0509916613719,,0.31224425914159776,,,,,,,,,,,,,,,,,,,1155.6237151057644,202.0,9.248850784707004,-51520.30275836363,,5.70106051898939,69.02886029572961,2415.5788997749755,2355.912792350538,69.02886029572961,-0.0068448056816643,0.0,3.284670925574896,,3.12581659928073,397.2301455741383,239.4198740317824,3.12581659928073,0.0,,74.729920814719,0.0070443367260054,131.45609574307778,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1405773003743945,0.1464887006159991,0.3481391329865999,0.3575820339493324,0.3602825716149365,switchgrass,,,1405.0,,,1988.0,12.0,0.0,0.0,20.0,6.626839980484908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,926.0,Colo,Colo,-1144.6874540130973,,,0.0107447106454296,5.77,12.41684243380781,1154.7991185802946
44,44,1373,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4784.116372056084
45,45,1373,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4784.116372056084
46,46,1374,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4739.387622056083
47,47,1374,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4739.387622056083
48,48,1375,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3390.8158095560834
49,49,1375,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3390.8158095560834
50,50,1376,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,5052.488872056084
51,51,1376,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,5052.488872056084
52,52,1377,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4851.209497056084
53,53,1377,4.028439511653922,6,Permanent pasture,0.5756637230714954,716.0,Tama,386.0107470560829,7.389304851063734,4233.506921654102,0.164206774468083,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4851.209497056084
54,54,1378,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3646.275442476237
55,55,1378,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3646.275442476237
56,56,1379,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3395.7944424762372
57,57,1379,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3395.7944424762372
58,58,1380,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3746.915129976237
59,59,1380,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3746.915129976237
60,60,1381,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4744.366254976237
61,61,1381,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4744.366254976237
62,62,1382,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3699.9499424762366
63,63,1382,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3699.9499424762366
64,64,1383,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4408.900629976237
65,65,1383,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4408.900629976237
66,66,1384,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3395.7944424762372
67,67,1384,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3395.7944424762372
68,68,1385,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4945.645629976238
69,69,1385,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4945.645629976238
70,70,1386,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4789.095004976238
71,71,1386,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4789.095004976238
72,72,1386,1.093090360424413,12,switchgrass,1.2462390736812194,1146.0,Colo,1681.4898894795224,5.614436058911196,,0.12476524575358214,,,,,,,,,,,,,,,,,,,1155.6237151057644,203.0,4.521345698486783,-20586.265549341053,,4.4514587737563005,67.07640451314596,1836.210746645528,1785.6309787444077,67.07640451314596,-0.0018931310821723,0.0,4.498624417430763,,3.0577652992126065,74.18964856961539,47.75890265859336,3.0577652992126065,0.0,,71.52786328690227,0.0415968779013301,210.28713577515703,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1637101884806445,0.1644586396095635,0.3754365618595287,0.3755519729428968,0.3772721333307629,switchgrass,,,1406.0,,,1988.0,12.0,0.0,0.0,20.0,5.036676554478484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1146.0,Colo,Colo,-457.3893909326321,,,0.0107447106454296,5.77,12.41684243380781,2837.113604585287
73,73,1387,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4744.366254976237
74,74,1387,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4744.366254976237
75,75,1388,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3395.7944424762372
76,76,1388,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3395.7944424762372
77,77,1389,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,5057.467504976237
78,78,1389,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,5057.467504976237
79,79,1390,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4856.188129976237
80,80,1390,3.959661842897745,6,Permanent pasture,0.5573103189456681,772.0,Tama,390.98937997623636,6.941539152083976,4247.725100907259,0.15425642560186614,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4856.188129976237
81,81,1391,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3994.434269290918
82,82,1391,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3994.434269290918
83,83,1392,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,3743.9532692909183
84,84,1392,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,3743.9532692909183
85,85,1393,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4095.073956790918
86,86,1393,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,4095.073956790918
87,87,1394,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,5092.525081790918
88,88,1394,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,,,,,,,,5092.525081790918
89,89,1395,4.172397727207624,6,Permanent pasture,0.7407610983300176,926.0,Tama,739.1482067909177,6.532681547260765,4340.096426485759,0.14517070105023921,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,4048.1087692909177
